ID,Subject,EmailText,SenderEmail,Label
3809,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3810,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3811,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3812,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3813,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3814,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3815,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3816,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3817,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3818,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3819,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3820,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3821,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3822,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3823,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3824,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3825,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3826,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3827,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3828,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3829,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3830,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3831,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3832,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3833,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3834,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3835,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3836,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3837,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3838,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3839,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3840,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3841,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3842,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3843,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3844,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3845,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3846,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3847,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3848,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3849,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3850,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3851,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3852,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3853,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3854,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3855,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3856,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3857,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3858,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3859,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3860,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3861,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3862,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3863,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3864,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3865,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3866,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3867,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3868,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3869,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3870,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3871,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3872,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3873,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3874,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3875,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3876,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3877,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3878,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3879,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3880,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3881,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3882,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3883,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3884,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3885,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3886,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3887,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3888,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3889,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3890,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3891,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3892,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3893,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3894,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3895,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3896,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3897,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3898,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3899,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3900,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3901,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3902,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3903,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3904,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3905,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3906,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3907,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3908,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3909,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3910,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3911,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3912,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3913,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3914,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3915,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3916,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3917,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3918,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3919,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3920,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3921,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3922,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3923,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3924,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3925,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3926,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3927,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3928,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3929,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3930,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3931,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3932,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3933,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3934,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3935,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3936,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3937,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3938,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3939,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3940,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3941,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3942,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3943,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3944,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3945,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3946,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3947,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3948,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3949,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3950,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3951,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3952,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3953,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3954,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3955,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3956,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3957,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3958,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3959,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3960,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3961,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3962,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3963,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3964,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3965,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3966,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3967,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3968,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
3969,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3970,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3971,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3972,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
3973,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3974,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3975,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3976,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3977,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3978,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3979,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3980,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3981,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3982,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3983,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3984,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
3985,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3986,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3987,Reminder: Upcoming team event,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
3988,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
3989,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3990,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
3991,Reminder: Upcoming team event,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
3992,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3993,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
3994,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
3995,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
3996,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3997,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
3998,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
3999,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4000,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4001,Your subscription has been renewed,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
4002,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4003,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4004,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4005,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
4006,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4007,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4008,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4009,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4010,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4011,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4012,Re: Follow-up on project status,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",contact@company.com,0
4013,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4014,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4015,Invoice for your recent purchase,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4016,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4017,Newsletter: Updates from our company,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4018,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4019,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
4020,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",support@service.com,0
4021,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4022,Invoice for your recent purchase,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4023,Meeting rescheduled to next week,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4024,Re: Follow-up on project status,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",newsletter@updates.com,0
4025,Reminder: Upcoming team event,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4026,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4027,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4028,Meeting rescheduled to next week,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4029,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
4030,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4031,Newsletter: Updates from our company,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",support@service.com,0
4032,Your subscription has been renewed,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4033,Your subscription has been renewed,"Dear customer, attached is your invoice for the recent purchase. Please review and let us know if you have any questions.",newsletter@updates.com,0
4034,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4035,Newsletter: Updates from our company,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4036,Reminder: Upcoming team event,Your monthly subscription has been successfully renewed. Thank you for your continued support!,contact@company.com,0
4037,Re: Follow-up on project status,Your monthly subscription has been successfully renewed. Thank you for your continued support!,newsletter@updates.com,0
4038,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4039,Newsletter: Updates from our company,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4040,Invoice for your recent purchase,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4041,Meeting rescheduled to next week,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4042,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",support@service.com,0
4043,Invoice for your recent purchase,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",newsletter@updates.com,0
4044,Meeting rescheduled to next week,Your monthly subscription has been successfully renewed. Thank you for your continued support!,support@service.com,0
4045,Re: Follow-up on project status,"Hi John, just a quick reminder that our meeting has been moved to next Tuesday. Let me know if that works for you.",contact@company.com,0
4046,Your subscription has been renewed,"Hello team, looking forward to our team-building event next week! Make sure to RSVP.",contact@company.com,0
